drugbank_id	interacting_drugbank_id	name	description
DB00031	DB06271	Sulodexide	
DB00031	DB01600	Tiaprofenic acid	
DB00031	DB08816	Ticagrelor	
DB00031	DB00208	Ticlopidine	
DB00031	DB06822	Tinzaparin	
DB00031	DB00775	Tirofiban	
DB00031	DB00500	Tolmetin	
DB00031	DB00374	Treprostinil	
DB00031	DB00285	Venlafaxine	
DB00031	DB06684	Vilazodone	
DB00031	DB09030	Vorapaxar	
DB00031	DB00682	Warfarin	
DB00033	DB00495	Zidovudine	
DB00035	DB00802	Alfentanil	
DB00035	DB00321	Amitriptyline	
DB00035	DB00543	Amoxapine	
DB00035	DB00921	Buprenorphine	
DB00035	DB00611	Butorphanol	
DB00035	DB00564	Carbamazepine	
DB00035	DB00482	Celecoxib	
DB00035	DB00477	Chlorpromazine	
DB00035	DB00215	Citalopram	
DB00035	DB01242	Clomipramine	
DB00035	DB00318	Codeine	
DB00035	DB00618	Demeclocycline	
DB00035	DB01151	Desipramine	
DB00035	DB00861	Diflunisal	
DB00035	DB01551	Dihydrocodeine	
DB00035	DB01175	Escitalopram	
DB00035	DB00749	Etodolac	
DB00035	DB00573	Fenoprofen	
DB00035	DB00813	Fentanyl	
DB00035	DB08976	Floctafenine	
DB00035	DB00472	Fluoxetine	
DB00035	DB00176	Fluvoxamine	
DB00035	DB00956	Hydrocodone	
DB00035	DB00327	Hydromorphone	
DB00035	DB01050	Ibuprofen	
DB00035	DB00458	Imipramine	
DB00035	DB00328	Indomethacin	
DB00035	DB01009	Ketoprofen	
DB00035	DB00465	Ketorolac	
DB00035	DB00555	Lamotrigine	
DB00035	DB00854	Levorphanol	
DB00035	DB01356	Lithium	
DB00035	DB00784	Mefenamic acid	
DB00035	DB00814	Meloxicam	
DB00035	DB00333	Methadone	
DB00035	DB00295	Morphine	
DB00035	DB00461	Nabumetone	
DB00035	DB00844	Nalbuphine	
DB00035	DB00788	Naproxen	
DB00035	DB00540	Nortriptyline	
DB00035	DB00991	Oxaprozin	
DB00035	DB00497	Oxycodone	
DB00035	DB01192	Oxymorphone	
DB00035	DB00715	Paroxetine	
DB00035	DB00454	Pethidine	
DB00035	DB00554	Piroxicam	
DB00035	DB00420	Promazine	
DB00035	DB00344	Protriptyline	
DB00035	DB00899	Remifentanil	
DB00035	DB01104	Sertraline	
DB00035	DB00708	Sufentanil	
DB00035	DB00605	Sulindac	
DB00035	DB06204	Tapentadol	
DB00035	DB01600	Tiaprofenic acid	
DB00035	DB00500	Tolmetin	
DB00035	DB00193	Tramadol	
DB00035	DB00726	Trimipramine	
DB00035	DB06684	Vilazodone	
DB00040	DB00284	Acarbose	
DB00040	DB09043	Albiglutide	
DB00040	DB06203	Alogliptin	
DB00040	DB01200	Bromocriptine	
DB00040	DB08907	Canagliflozin	
DB00040	DB00672	Chlorpropamide	
DB00040	DB06292	Dapagliflozin	
DB00040	DB00280	Disopyramide	
DB00040	DB09045	Dulaglutide	
DB00040	DB09038	Empagliflozin	
DB00040	DB01276	Exenatide	
DB00040	DB01120	Gliclazide	
DB00040	DB00222	Glimepiride	
DB00040	DB01067	Glipizide	
DB00040	DB01016	Glyburide	
DB00040	DB05278	inhaled insulin	
DB00040	DB01306	Insulin Aspart	
DB00040	DB01307	Insulin Detemir	
DB00040	DB00047	Insulin Glargine	
DB00040	DB01309	Insulin Glulisine	
DB00040	DB00046	Insulin Lispro	
DB00040	DB00030	Insulin Regular	
DB00040	DB06791	Lanreotide	
DB00040	DB08882	Linagliptin	
DB00040	DB06655	Liraglutide	
DB00040	DB01277	Mecasermin	
DB00040	DB00331	Metformin	
DB00040	DB00834	Mifepristone	
DB00040	DB00491	Miglitol	
DB00040	DB00731	Nateglinide	
DB00040	DB00104	Octreotide	
DB00040	DB06663	Pasireotide	
DB00040	DB00738	Pentamidine	
DB00040	DB01132	Pioglitazone	
DB00040	DB01278	Pramlintide	
DB00040	DB00468	Quinine	
DB00040	DB00912	Repaglinide	
DB00040	DB00412	Rosiglitazone	
DB00040	DB06335	Saxagliptin	
DB00040	DB01261	Sitagliptin	
DB00040	DB00359	Sulfadiazine	
DB00040	DB01015	Sulfamethoxazole	
DB00040	DB00263	Sulfisoxazole	
DB00040	DB01268	Sunitinib	
DB00040	DB00839	Tolazamide	
DB00040	DB01124	Tolbutamide	
DB00041	DB00240	Alclometasone	
DB00041	DB00288	Amcinonide	
DB00041	DB00394	Beclomethasone	
DB00041	DB00443	Betamethasone	
DB00041	DB01222	Budesonide	
DB00041	DB00237	Butabarbital	
DB00041	DB01353	Butethal	
DB00041	DB02300	Calcipotriol	
DB00041	DB01013	Clobetasol propionate	
DB00041	DB00838	Clocortolone	
DB00041	DB00363	Clozapine	
DB00041	DB01285	Corticotropin	
DB00041	DB01380	Cortisone acetate	
DB00041	DB00547	Desoximetasone	
DB00041	DB00271	Diatrizoate	
DB00041	DB00223	Diflorasone	
DB00041	DB06781	Difluprednate	
DB00041	DB00476	Duloxetine	
DB00041	DB00965	Ethiodized oil	
DB00041	DB00687	Fludrocortisone	
DB00041	DB00591	Fluocinolone Acetonide	
DB00041	DB01047	Fluocinonide	
DB00041	DB00324	Fluorometholone	
DB00041	DB00846	Flurandrenolide	
DB00041	DB08906	Fluticasone furoate	
DB00041	DB06786	Halcinonide	
DB00041	DB00596	Halobetasol Propionate	
DB00041	DB01354	Heptabarbital	
DB00041	DB01355	Hexobarbital	
DB00041	DB00769	Hydrocortamate	
DB00041	DB00018	Interferon alfa-n3	
DB00041	DB00069	Interferon alfacon-1	
DB00041	DB04711	Iodipamide	
DB00041	DB01249	Iodixanol	
DB00041	DB01362	Iohexol	
DB00041	DB08947	Iopamidol	
DB00041	DB00474	Methohexital	
DB00041	DB00959	Methylprednisolone	
DB00041	DB00008	Peginterferon alfa-2a	
DB00041	DB00022	Peginterferon alfa-2b	
DB00041	DB00312	Pentobarbital	
DB00041	DB01130	Prednicarbate	
DB00041	DB00635	Prednisone	
DB00041	DB00794	Primidone	
DB00041	DB00896	Rimexolone	
DB00041	DB00734	Risperidone	
DB00041	DB00418	Secobarbital	
DB00042	DB00479	Amikacin	
DB00042	DB06696	Arbekacin	
DB00042	DB00452	Framycetin	
DB00042	DB00798	Gentamicin	
DB00042	DB01172	Kanamycin	
DB00042	DB00994	Neomycin	
DB00042	DB00955	Netilmicin	
DB00042	DB03615	Ribostamycin	
DB00042	DB00919	Spectinomycin	
DB00042	DB01082	Streptomycin	
DB00042	DB00684	Tobramycin	
DB00043	DB08879	Belimumab	
DB00043	DB00408	Loxapine	
DB00046	DB00284	Acarbose	
DB00046	DB00414	Acetohexamide	
DB00046	DB00945	Acetylsalicylic acid	
DB00046	DB09043	Albiglutide	
DB00046	DB06203	Alogliptin	
DB00046	DB01238	Aripiprazole	
DB00046	DB01169	Arsenic trioxide	
DB00046	DB09009	Articaine	
DB00046	DB06216	Asenapine	
DB00046	DB01072	Atazanavir	
DB00046	DB08822	Azilsartan medoxomil	
DB00046	DB00436	Bendroflumethiazide	
DB00046	DB01200	Bromocriptine	
DB00046	DB04830	Buformin	
DB00046	DB00887	Bumetanide	
DB00046	DB06719	Buserelin	
DB00046	DB08907	Canagliflozin	
DB00046	DB00880	Chlorothiazide	
DB00046	DB00672	Chlorpropamide	
DB00046	DB00310	Chlorthalidone	
DB00046	DB00363	Clozapine	
DB00046	DB01285	Corticotropin	
DB00046	DB01380	Cortisone acetate	
DB00046	DB04839	Cyproterone acetate	
DB00046	DB08912	Dabrafenib	
DB00046	DB01406	Danazol	
DB00046	DB06292	Dapagliflozin	
DB00046	DB01264	Darunavir	
DB00046	DB00304	Desogestrel	
DB00046	DB01119	Diazoxide	
DB00046	DB02901	Dihydrotestosterone	
DB00046	DB00280	Disopyramide	
DB00046	DB01395	Drospirenone	
DB00046	DB09045	Dulaglutide	
DB00046	DB09038	Empagliflozin	
DB00046	DB04574	Estropipate	
DB00046	DB00903	Ethacrynic acid	
DB00046	DB00977	Ethinyl Estradiol	
DB00046	DB00823	Ethynodiol	
DB00046	DB00294	Etonogestrel	
DB00046	DB01590	Everolimus	
DB00046	DB01276	Exenatide	
DB00046	DB00687	Fludrocortisone	
DB00046	DB01319	Fosamprenavir	
DB00046	DB00695	Furosemide	
DB00046	DB01120	Gliclazide	
DB00046	DB00222	Glimepiride	
DB00046	DB01067	Glipizide	
DB00046	DB01251	Gliquidone	
DB00046	DB00040	Glucagon recombinant	
DB00046	DB01016	Glyburide	
DB00046	DB00014	Goserelin	
DB00046	DB06788	Histrelin	
DB00046	DB04865	Homoharringtonine	
DB00046	DB00999	Hydrochlorothiazide	
DB00046	DB04946	Iloperidone	
DB00046	DB00808	Indapamide	
DB00046	DB00224	Indinavir	
DB00046	DB05278	inhaled insulin	
DB00046	DB01306	Insulin Aspart	
DB00046	DB01307	Insulin Detemir	
DB00046	DB00047	Insulin Glargine	
DB00046	DB01309	Insulin Glulisine	
DB00046	DB00030	Insulin Regular	
DB00046	DB08914	Insulin, isophane	
DB00046	DB00071	Insulin, porcine	
DB00046	DB06791	Lanreotide	
DB00046	DB00007	Leuprolide	
DB00046	DB00367	Levonorgestrel	
DB00046	DB08882	Linagliptin	
DB00046	DB06655	Liraglutide	
DB00046	DB01601	Lopinavir	
DB00046	DB08815	Lurasidone	
DB00046	DB01277	Mecasermin	
DB00046	DB00603	Medroxyprogesterone Acetate	
DB00046	DB00351	Megestrol acetate	
DB00046	DB01357	Mestranol	
DB00046	DB00331	Metformin	
DB00046	DB01403	Methotrimeprazine	
DB00046	DB00232	Methyclothiazide	
DB00046	DB00959	Methylprednisolone	
DB00046	DB00524	Metolazone	
DB00046	DB09046	Metreleptin	
DB00046	DB00834	Mifepristone	
DB00046	DB00491	Miglitol	
DB00046	DB01252	Mitiglinide	
DB00046	DB00731	Nateglinide	
DB00046	DB00220	Nelfinavir	
DB00046	DB04868	Nilotinib	
DB00046	DB06713	Norelgestromin	
DB00046	DB00717	Norethindrone	
DB00046	DB00957	Norgestimate	
DB00046	DB00104	Octreotide	
DB00046	DB00334	Olanzapine	
DB00046	DB00621	Oxandrolone	
DB00046	DB01267	Paliperidone	
DB00046	DB06663	Pasireotide	
DB00046	DB00082	Pegvisomant	
DB00046	DB00738	Pentamidine	
DB00046	DB00914	Phenformin	
DB00046	DB01132	Pioglitazone	
DB00046	DB00592	Piperazine	
DB00046	DB01621	Pipotiazine	
DB00046	DB01278	Pramlintide	
DB00046	DB00635	Prednisone	
DB00046	DB00396	Progesterone	
DB00046	DB01224	Quetiapine	
DB00046	DB00468	Quinine	
DB00046	DB00912	Repaglinide	
DB00046	DB00734	Risperidone	
DB00046	DB00503	Ritonavir	
DB00046	DB00412	Rosiglitazone	
DB00046	DB01398	Salicylate-sodium	
DB00046	DB01232	Saquinavir	
DB00046	DB06335	Saxagliptin	
DB00046	DB00877	Sirolimus	
DB00046	DB01261	Sitagliptin	
DB00046	DB00359	Sulfadiazine	
DB00046	DB01015	Sulfamethoxazole	
DB00046	DB00263	Sulfisoxazole	
DB00046	DB06271	Sulodexide	
DB00046	DB01268	Sunitinib	
DB00046	DB06287	Temsirolimus	
DB00046	DB00624	Testosterone	
DB00046	DB00932	Tipranavir	
DB00046	DB00839	Tolazamide	
DB00046	DB01124	Tolbutamide	
DB00046	DB00214	Torasemide	
DB00046	DB06825	Triptorelin	
DB00046	DB04876	Vildagliptin	
DB00046	DB02546	Vorinostat	
DB00046	DB00246	Ziprasidone	
DB00047	DB00284	Acarbose	
DB00047	DB00414	Acetohexamide	
DB00047	DB00945	Acetylsalicylic acid	
DB00047	DB09043	Albiglutide	
DB00047	DB06203	Alogliptin	
DB00047	DB01238	Aripiprazole	
DB00047	DB01169	Arsenic trioxide	
DB00047	DB09009	Articaine	
DB00047	DB06216	Asenapine	
DB00047	DB01072	Atazanavir	
DB00047	DB08822	Azilsartan medoxomil	
DB00047	DB00436	Bendroflumethiazide	
DB00047	DB01200	Bromocriptine	
DB00047	DB04830	Buformin	
DB00047	DB00887	Bumetanide	
DB00047	DB06719	Buserelin	
DB00047	DB08907	Canagliflozin	
DB00047	DB00880	Chlorothiazide	
DB00047	DB00672	Chlorpropamide	
DB00047	DB00310	Chlorthalidone	
DB00047	DB00363	Clozapine	
DB00047	DB01285	Corticotropin	
DB00047	DB01380	Cortisone acetate	
DB00047	DB04839	Cyproterone acetate	
DB00047	DB08912	Dabrafenib	
DB00047	DB01406	Danazol	
DB00047	DB06292	Dapagliflozin	
DB00047	DB01264	Darunavir	
DB00047	DB00304	Desogestrel	
DB00047	DB01119	Diazoxide	
DB00047	DB02901	Dihydrotestosterone	
DB00047	DB00280	Disopyramide	
DB00047	DB01395	Drospirenone	
DB00047	DB09045	Dulaglutide	
DB00047	DB09038	Empagliflozin	
DB00047	DB04574	Estropipate	
DB00047	DB00903	Ethacrynic acid	
DB00047	DB00977	Ethinyl Estradiol	
DB00047	DB00823	Ethynodiol	
DB00047	DB00294	Etonogestrel	
DB00047	DB01590	Everolimus	
DB00047	DB01276	Exenatide	
DB00047	DB00687	Fludrocortisone	
DB00047	DB01319	Fosamprenavir	
DB00047	DB00695	Furosemide	
DB00047	DB01120	Gliclazide	
DB00047	DB00222	Glimepiride	
DB00047	DB01067	Glipizide	
DB00047	DB01251	Gliquidone	
DB00047	DB00040	Glucagon recombinant	
DB00047	DB01016	Glyburide	
DB00047	DB00014	Goserelin	
DB00047	DB06788	Histrelin	
DB00047	DB04865	Homoharringtonine	
DB00047	DB00999	Hydrochlorothiazide	
DB00047	DB04946	Iloperidone	
DB00047	DB00808	Indapamide	
DB00047	DB00224	Indinavir	
DB00047	DB05278	inhaled insulin	
DB00047	DB01306	Insulin Aspart	
DB00047	DB01307	Insulin Detemir	
DB00047	DB01309	Insulin Glulisine	
DB00047	DB00046	Insulin Lispro	
DB00047	DB00030	Insulin Regular	
DB00047	DB08914	Insulin, isophane	
DB00047	DB00071	Insulin, porcine	
DB00047	DB06791	Lanreotide	
DB00047	DB00007	Leuprolide	
DB00047	DB00367	Levonorgestrel	
DB00047	DB08882	Linagliptin	
DB00047	DB06655	Liraglutide	
DB00047	DB01601	Lopinavir	
DB00047	DB08815	Lurasidone	
DB00047	DB01277	Mecasermin	
DB00047	DB00603	Medroxyprogesterone Acetate	
DB00047	DB00351	Megestrol acetate	
DB00047	DB01357	Mestranol	
DB00047	DB00331	Metformin	
DB00047	DB01403	Methotrimeprazine	
DB00047	DB00232	Methyclothiazide	
DB00047	DB00959	Methylprednisolone	
DB00047	DB00524	Metolazone	
DB00047	DB09046	Metreleptin	
DB00047	DB00834	Mifepristone	
DB00047	DB00491	Miglitol	
DB00047	DB01252	Mitiglinide	
DB00047	DB00731	Nateglinide	
DB00047	DB00220	Nelfinavir	
DB00047	DB04868	Nilotinib	
DB00047	DB06713	Norelgestromin	
DB00047	DB00717	Norethindrone	
DB00047	DB00957	Norgestimate	
DB00047	DB00104	Octreotide	
DB00047	DB00334	Olanzapine	
DB00047	DB00621	Oxandrolone	
DB00047	DB01267	Paliperidone	
DB00047	DB06663	Pasireotide	
DB00047	DB00082	Pegvisomant	
DB00047	DB00738	Pentamidine	
DB00047	DB00914	Phenformin	
DB00047	DB01132	Pioglitazone	
DB00047	DB00592	Piperazine	
DB00047	DB01621	Pipotiazine	
DB00047	DB01278	Pramlintide	
DB00047	DB00635	Prednisone	
DB00047	DB00396	Progesterone	
DB00047	DB01224	Quetiapine	
DB00047	DB00468	Quinine	
DB00047	DB00912	Repaglinide	
DB00047	DB00734	Risperidone	
DB00047	DB00503	Ritonavir	
DB00047	DB00412	Rosiglitazone	
DB00047	DB01398	Salicylate-sodium	
DB00047	DB01232	Saquinavir	
DB00047	DB06335	Saxagliptin	
DB00047	DB00877	Sirolimus	
DB00047	DB01261	Sitagliptin	
DB00047	DB00359	Sulfadiazine	
DB00047	DB01015	Sulfamethoxazole	
DB00047	DB00263	Sulfisoxazole	
DB00047	DB06271	Sulodexide	
DB00047	DB01268	Sunitinib	
DB00047	DB06287	Temsirolimus	
DB00047	DB00624	Testosterone	
DB00047	DB00932	Tipranavir	
DB00047	DB00839	Tolazamide	
DB00047	DB01124	Tolbutamide	
DB00047	DB00214	Torasemide	
DB00047	DB06825	Triptorelin	
DB00047	DB04876	Vildagliptin	
DB00047	DB02546	Vorinostat	
DB00047	DB00246	Ziprasidone	
DB00051	DB01281	Abatacept	
DB00051	DB01223	Aminophylline	
DB00051	DB00026	Anakinra	
DB00051	DB08879	Belimumab	
DB00051	DB06168	Canakinumab	
DB00051	DB08904	Certolizumab pegol	
DB00051	DB06643	Denosumab	
DB00051	DB00065	Infliximab	
DB00051	DB01097	Leflunomide	
DB00051	DB00108	Natalizumab	
DB00051	DB00337	Pimecrolimus	
DB00051	DB06372	Rilonacept	
DB00051	DB01656	Roflumilast	
DB00051	DB06688	Sipuleucel-T	
DB00051	DB00277	Theophylline	
DB00051	DB06273	Tocilizumab	
DB00051	DB08895	Tofacitinib	
DB00051	DB00072	Trastuzumab	
DB00051	DB09033	Vedolizumab	
DB00051	DB00682	Warfarin	
DB00054	DB01418	Acenocoumarol	
DB00054	DB00945	Acetylsalicylic acid	
DB00054	DB00009	Alteplase	
DB00054	DB00233	Aminosalicylic Acid	
DB00054	DB00261	Anagrelide	
DB00054	DB00029	Anistreplase	
DB00054	DB06605	Apixaban	
DB00054	DB00278	Argatroban	
DB00054	DB08879	Belimumab	
DB00054	DB01294	Bismuth Subsalicylate	
DB00054	DB00006	Bivalirudin	
DB00054	DB00482	Celecoxib	
DB00054	DB01166	Cilostazol	
DB00054	DB00215	Citalopram	
DB00054	DB04272	Citric Acid	
DB00054	DB00758	Clopidogrel	
DB00054	DB04839	Cyproterone acetate	
DB00054	DB06695	Dabigatran etexilate	
DB00054	DB06779	Dalteparin	
DB00054	DB06754	Danaparoid	
DB00054	DB01254	Dasatinib	
DB00054	DB01609	Deferasirox	
DB00054	DB03619	Deoxycholic Acid	
DB00054	DB00304	Desogestrel	
DB00054	DB06700	Desvenlafaxine	
DB00054	DB00266	Dicoumarol	
DB00054	DB00861	Diflunisal	
DB00054	DB00975	Dipyridamole	
DB00054	DB01395	Drospirenone	
DB00054	DB00476	Duloxetine	
DB00054	DB00974	Edetic Acid	
DB00054	DB01225	Enoxaparin	
DB00054	DB01240	Epoprostenol	
DB00054	DB00063	Eptifibatide	
DB00054	DB01175	Escitalopram	
DB00054	DB04574	Estropipate	
DB00054	DB00977	Ethinyl Estradiol	
DB00054	DB08794	Ethyl biscoumacetate	
DB00054	DB00823	Ethynodiol	
DB00054	DB00749	Etodolac	
DB00054	DB00294	Etonogestrel	
DB00054	DB00573	Fenoprofen	
DB00054	DB08976	Floctafenine	
DB00054	DB00472	Fluoxetine	
DB00054	DB00176	Fluvoxamine	
DB00054	DB00569	Fondaparinux sodium	
DB00054	DB01296	Glucosamine	
DB00054	DB01109	Heparin	
DB00054	DB04865	Homoharringtonine	
DB00054	DB00078	Ibritumomab	
DB00054	DB01050	Ibuprofen	
DB00054	DB00159	Icosapent	
DB00054	DB08887	Icosapent ethyl	
DB00054	DB01088	Iloprost	
DB00054	DB00328	Indomethacin	
DB00054	DB01009	Ketoprofen	
DB00054	DB00465	Ketorolac	
DB00054	DB08918	Levomilnacipran	
DB00054	DB00367	Levonorgestrel	
DB00054	DB01397	Magnesium salicylate	
DB00054	DB00603	Medroxyprogesterone Acetate	
DB00054	DB00784	Mefenamic acid	
DB00054	DB00351	Megestrol acetate	
DB00054	DB00814	Meloxicam	
DB00054	DB01357	Mestranol	
DB00054	DB04896	Milnacipran	
DB00054	DB00461	Nabumetone	
DB00054	DB08813	Nadroparin	
DB00054	DB00788	Naproxen	
DB00054	DB06713	Norelgestromin	
DB00054	DB00717	Norethindrone	
DB00054	DB00957	Norgestimate	
DB00054	DB08935	Obinutuzumab	
DB00054	DB00991	Oxaprozin	
DB00054	DB00715	Paroxetine	
DB00054	DB00686	Pentosan Polysulfate	
DB00054	DB00806	Pentoxifylline	
DB00054	DB00498	Phenindione	
DB00054	DB00946	Phenprocoumon	
DB00054	DB00592	Piperazine	
DB00054	DB00554	Piroxicam	
DB00054	DB06209	Prasugrel	
DB00054	DB00396	Progesterone	
DB00054	DB00015	Reteplase	
DB00054	DB01207	Ridogrel	
DB00054	DB06228	Rivaroxaban	
DB00054	DB01398	Salicylate-sodium	
DB00054	DB01399	Salsalate	
DB00054	DB01104	Sertraline	
DB00054	DB00086	Streptokinase	
DB00054	DB00605	Sulindac	
DB00054	DB06271	Sulodexide	
DB00054	DB00031	Tenecteplase	
DB00054	DB01600	Tiaprofenic acid	
DB00054	DB08816	Ticagrelor	
DB00054	DB00208	Ticlopidine	
DB00054	DB06822	Tinzaparin	
DB00054	DB00932	Tipranavir	
DB00054	DB00775	Tirofiban	
DB00054	DB00500	Tolmetin	
DB00054	DB00081	Tositumomab	
DB00054	DB00374	Treprostinil	
DB00054	DB00013	Urokinase	
DB00054	DB00285	Venlafaxine	
DB00054	DB06684	Vilazodone	
DB00054	DB00163	Vitamin E	
DB00054	DB09030	Vorapaxar	
DB00054	DB00682	Warfarin	
DB00056	DB08879	Belimumab	
DB00056	DB00363	Clozapine	
DB00056	DB06643	Denosumab	
DB00056	DB01097	Leflunomide	
DB00056	DB00108	Natalizumab	
DB00056	DB00337	Pimecrolimus	
DB00056	DB01656	Roflumilast	
DB00056	DB06688	Sipuleucel-T	
DB00056	DB08895	Tofacitinib	
DB00056	DB00072	Trastuzumab	
DB00059	DB06643	Denosumab	
DB00059	DB01097	Leflunomide	
DB00059	DB00108	Natalizumab	
DB00059	DB00337	Pimecrolimus	
DB00059	DB01656	Roflumilast	
DB00059	DB06688	Sipuleucel-T	
DB00059	DB08895	Tofacitinib	
DB00059	DB00072	Trastuzumab	
DB00060	DB00495	Zidovudine	
DB00061	DB00552	Pentostatin	
DB00063	DB00054	Abciximab	
DB00063	DB01418	Acenocoumarol	
DB00063	DB00945	Acetylsalicylic acid	
DB00063	DB00009	Alteplase	
DB00063	DB00029	Anistreplase	
DB00063	DB06605	Apixaban	
DB00063	DB04272	Citric Acid	
DB00063	DB06695	Dabigatran etexilate	
DB00063	DB06779	Dalteparin	
DB00063	DB01254	Dasatinib	
DB00063	DB03619	Deoxycholic Acid	
DB00063	DB00266	Dicoumarol	
DB00063	DB00974	Edetic Acid	
DB00063	DB01225	Enoxaparin	
DB00063	DB08794	Ethyl biscoumacetate	
DB00063	DB00569	Fondaparinux sodium	
DB00063	DB01296	Glucosamine	
DB00063	DB01109	Heparin	
DB00063	DB00078	Ibritumomab	
DB00063	DB08935	Obinutuzumab	
DB00063	DB00806	Pentoxifylline	
DB00063	DB00498	Phenindione	
DB00063	DB00946	Phenprocoumon	
DB00063	DB00015	Reteplase	
DB00063	DB01207	Ridogrel	
DB00063	DB06228	Rivaroxaban	
DB00063	DB01398	Salicylate-sodium	
DB00063	DB00086	Streptokinase	
DB00063	DB06271	Sulodexide	
DB00063	DB00031	Tenecteplase	
DB00063	DB00932	Tipranavir	
DB00063	DB00374	Treprostinil	
DB00063	DB00013	Urokinase	
DB00063	DB00163	Vitamin E	
DB00063	DB00682	Warfarin	
DB00065	DB01281	Abatacept	
DB00065	DB00051	Adalimumab	
DB00065	DB00026	Anakinra	
DB00065	DB08879	Belimumab	
DB00065	DB06168	Canakinumab	
DB00065	DB08904	Certolizumab pegol	
DB00065	DB06643	Denosumab	
DB00065	DB00005	Etanercept	
DB00065	DB06674	golimumab	
DB00065	DB01097	Leflunomide	
DB00065	DB00108	Natalizumab	
DB00065	DB00337	Pimecrolimus	
DB00065	DB06372	Rilonacept	
DB00065	DB01656	Roflumilast	
DB00065	DB06688	Sipuleucel-T	
DB00065	DB06273	Tocilizumab	
DB00065	DB08895	Tofacitinib	
DB00065	DB00072	Trastuzumab	
DB00065	DB09033	Vedolizumab	
DB00068	DB00495	Zidovudine	
DB00069	DB00041	Aldesleukin	
DB00069	DB00363	Clozapine	
DB00069	DB00333	Methadone	
DB00069	DB00811	Ribavirin	
DB00069	DB00495	Zidovudine	
DB00070	DB00945	Acetylsalicylic acid	
DB00070	DB00240	Alclometasone	
DB00070	DB00288	Amcinonide	
DB00070	DB00233	Aminosalicylic Acid	
DB00070	DB09009	Articaine	
DB00070	DB00972	Azelastine	
DB00070	DB00394	Beclomethasone	
DB00070	DB00443	Betamethasone	
DB00070	DB01294	Bismuth Subsalicylate	
DB00070	DB00835	Brompheniramine	
DB00070	DB01222	Budesonide	
DB00070	DB00297	Bupivacaine	
DB00070	DB02300	Calcipotriol	
DB00070	DB00748	Carbinoxamine	
DB00070	DB00341	Cetirizine	
DB00070	DB01161	Chloroprocaine	
DB00070	DB01114	Chlorphenamine	
DB00070	DB00283	Clemastine	
DB00070	DB01013	Clobetasol propionate	
DB00070	DB00838	Clocortolone	
DB00070	DB01285	Corticotropin	
DB00070	DB01380	Cortisone acetate	
DB00070	DB01176	Cyclizine	
DB00070	DB00434	Cyproheptadine	
DB00070	DB00967	Desloratadine	
DB00070	DB00304	Desogestrel	
DB00070	DB00547	Desoximetasone	
DB00070	DB00405	Dexbrompheniramine	
DB00070	DB00223	Diflorasone	
DB00070	DB06781	Difluprednate	
DB00070	DB00985	Dimenhydrinate	
DB00070	DB00988	Dopamine	
DB00070	DB00366	Doxylamine	
DB00070	DB01395	Drospirenone	
DB00070	DB04574	Estropipate	
DB00070	DB00977	Ethinyl Estradiol	
DB00070	DB00823	Ethynodiol	
DB00070	DB00950	Fexofenadine	
DB00070	DB00687	Fludrocortisone	
DB00070	DB00591	Fluocinolone Acetonide	
DB00070	DB01047	Fluocinonide	
DB00070	DB00324	Fluorometholone	
DB00070	DB00846	Flurandrenolide	
DB00070	DB08906	Fluticasone furoate	
DB00070	DB00588	Fluticasone Propionate	
DB00070	DB06786	Halcinonide	
DB00070	DB00596	Halobetasol Propionate	
DB00070	DB00769	Hydrocortamate	
DB00070	DB00557	Hydroxyzine	
DB00070	DB00920	Ketotifen	
DB00070	DB01106	Levocabastine	
DB00070	DB06282	Levocetirizine	
DB00070	DB06707	Levonordefrin	
DB00070	DB00455	Loratadine	
DB00070	DB01397	Magnesium salicylate	
DB00070	DB00737	Meclizine	
DB00070	DB00961	Mepivacaine	
DB00070	DB01357	Mestranol	
DB00070	DB00959	Methylprednisolone	
DB00070	DB06713	Norelgestromin	
DB00070	DB00368	Norepinephrine	
DB00070	DB00957	Norgestimate	
DB00070	DB00768	Olopatadine	
DB00070	DB00592	Piperazine	
DB00070	DB06153	Pizotifen	
DB00070	DB01130	Prednicarbate	
DB00070	DB00635	Prednisone	
DB00070	DB00750	Prilocaine	
DB00070	DB00896	Rimexolone	
DB00070	DB00296	Ropivacaine	
DB00070	DB01398	Salicylate-sodium	
DB00070	DB01399	Salsalate	
DB00070	DB00427	Triprolidine	
DB00071	DB00284	Acarbose	
DB00071	DB09043	Albiglutide	
DB00071	DB06203	Alogliptin	
DB00071	DB01200	Bromocriptine	
DB00071	DB08907	Canagliflozin	
DB00071	DB00672	Chlorpropamide	
DB00071	DB06292	Dapagliflozin	
DB00071	DB00280	Disopyramide	
DB00071	DB09045	Dulaglutide	
DB00071	DB09038	Empagliflozin	
DB00071	DB01276	Exenatide	
DB00071	DB01120	Gliclazide	
DB00071	DB00222	Glimepiride	
DB00071	DB01067	Glipizide	
DB00071	DB01016	Glyburide	
DB00071	DB05278	inhaled insulin	
DB00071	DB01306	Insulin Aspart	
DB00071	DB01307	Insulin Detemir	
DB00071	DB00047	Insulin Glargine	
DB00071	DB01309	Insulin Glulisine	
DB00071	DB00046	Insulin Lispro	
DB00071	DB00030	Insulin Regular	
DB00071	DB06791	Lanreotide	
DB00071	DB08882	Linagliptin	
DB00071	DB06655	Liraglutide	
DB00071	DB01277	Mecasermin	
